year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,HHI_dom,d_inv_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu
2012,182.27583,2790,,,2222182.5,,.49784216,.59324038,.0050110822597058,70,523165504,-.0096548955087426,-.0038493012427207,.0299285712261776,.0114132922150085
2013,192.14166,2790,,,1638384.6,.15338935,.49784216,.69963253,.0062622213390657,75,746484416,.0148673379126638,-.0046720143914974,.0355904367811232,.0395235389632238
2014,209.69917,2790,,,1650320.8,.012999326,.49784216,.41994858,.0007510047474432,65,564816640,.004115567491865,-.1157141938134376,.1644660522296496,.0521164211606339
2015,228.48083,2790,,,1536405.8,.059694707,.49784216,.61520725,-.015753281216181,59,819416000,.0074985757920737,.0150172456044902,.0074439160284555,.0457130186412001
2016,246.69833,2790,,,1624358.1,.18746334,.49784216,.036885858,-.0466852775149558,65,86149896,.0032474681585326,.4315929940930889,.1934868755277975,.675012615294375
2017,288.75,2790,,,1980766.8,-.32777101,.49784216,.030246755,-.0526225857494247,62,79968952,-.0084112213472966,-.0141299559158198,.0919000546889713,.1219814631752796
2018,119.3675,2790,,,2214759.5,-.05536285,.49784216,.16211183,.0640040891550351,74,350769504,-.013727856306813,-.221828924186012,.3865621006570391,.0870012310091787
2019,139.90416,2790,,,1749995.6,.030394673,.49784216,.0099920193,-.5260750817241028,76,323113248,.010526672946906,-.5054186302793198,.0210868013465882,.0522699257382773
2020,157.50917,2790,,,,,.49784216,.0095673716,-.00645422283888,74,269518688,-.0039415042320116,-.0014949474871333,.009844849391395,.0108626205111299
2021,718.70581,2790,,,,,.49784216,.00074482575,-.0750842857239601,55,25368464,.0043496032637386,.0163193733282797,.0131615484844562,.1089148108004347
2022,1396.985,2790,,,,,.49784216,.00044844605,-.0451200315981825,30,10023689,-.0028394401599805,.0041855787140212,.0021983448356924,.0486645149879155
2010,145.59416,2811,,,,,.47401094,.84773636,,3,26467408,0,0,.7374225720780292,0
2011,150.82001,2811,-.00038334823,.0031979348873232,2598561.8,,.47401094,.84297466,-.0095577051254747,4,32405456,-.010313195621331,-.0163179696341761,.0170734601300324,0
2012,153.32333,2811,.00684265,-.0044666964043112,,,.47401094,.54462618,.2086992921019559,5,25909582,.0043653888421881,.0684673205477855,.7909627163443195,.6550961336323371
2013,158.91583,2811,.012258887,-.000685953631276,3034191.3,,.47401094,.4612186,-.0588416752273088,6,18304166,-.0582767326968811,.0051550550799141,.0213892429697326,.0271092405800743
2014,178.03334,2811,.009645856,.0064413492308297,2884330.5,-.0017388612,.47401094,.63427401,-.0180832181960056,6,26696624,-.0239511292276059,.0714030531102753,.0171941096063519,.0827292516850268
2015,188.88251,2811,.0034466214,-.0019814523594128,2860368.3,.0069509,.47401094,.61592436,-.0183550052192287,7,21516928,-.0150310446411406,.0173522794840893,.017208971582913,.0378852116450905
2016,205.08583,2811,.007300158,.0011902902913334,2916965.5,-.0047176182,.4924719,.23832387,-.3744769654808691,8,21692230,-.0644091682132265,-.3106891932408175,.000621395973175,0
2017,240.2775,2811,.0062035592,-.0026988221838096,2883105.5,.0033265352,.4924719,.025946055,-.2481006389587758,15,11722907,.0269268780293055,-.2875976293395811,.020227863288125,.0076577509366254
2018,296.155,2811,.011613977,-.004642221906721,,,.4924719,.050301809,.2232363641783975,17,7163231.5,-.0008474249688961,.1516214313378948,.1877520091128491,.1152896513034501
2019,340.95334,2811,.012617617,.0012809268926475,,,.4924719,.10866016,.1348303773173718,18,7452935,-.001386505038758,.1514911617482582,.0146868445787475,.029961123970876
2020,391.72083,2811,,,,,.4924719,.14249538,-.1413439627039677,17,9489810,-.0356623265989078,-.1109936118228461,.0312460088573292,.025934033139543
2021,577.02502,2811,,,,,.4924719,.37094259,.3912588953605619,15,7022526.5,-.0068697931873582,.4044424333304212,.0125034988190964,.0188172436015975
2022,1013.2575,2811,,,,,.4924719,.12580256,-.2487777661951924,9,3772550,-.025304159383199,.268648125849328,0,.4921217326613214
2009,161.90167,2813,,,,,.48106855,.052672073,,38,96876848,0,0,0,0
2010,145.59416,2813,,,,,.48106855,.067450821,-.0046963533876626,47,189339104,.0001289041337537,-.1275842172732047,.3275771780998396,.2048182183480508
2011,150.82001,2813,.0018925391,.0031979348873232,3665967.5,,.48106855,.072766989,-.0273491036177872,58,289882016,-.0054031143027164,-.1824740662003195,.2211594254080053,.0606313485227568
2012,153.32333,2813,.00064314407,-.0044666964043112,3514707.8,.0042929072,.48106855,.095635645,.0169774944889662,58,288720320,.0141583143384679,.0882300873561649,.0325584103498654,.1179693175555322
2013,158.91583,2813,.00066599424,-.000685953631276,4166652.5,.00094117224,.48106855,.12832889,-.0178203490496227,46,263564144,-.0173874552596978,.0546667426352719,.0095251913929961,.0646248278181929
2014,178.03334,2813,-.00011644534,.0064413492308297,3912542,-.0012136772,.48106855,.13753243,.0019352961226571,48,314337120,-.0004058819100134,-.0202233421191962,.0840062791975198,.061441759045653
2015,188.88251,2813,.0011176867,-.0019814523594128,3613677.5,.0022756346,.48106855,.095913656,-.0868189384912833,43,165841536,-.0082104509781568,.2688864258967293,.0558625735172683,.4033574869271242
2016,205.08583,2813,.00056555163,.0011902902913334,3891844.3,-.00099733844,.4924719,.061236061,-.1606463477824943,49,158149392,-.0167702655639832,-.1634936993257975,.0553597124419821,.0357420953346957
2017,240.2775,2813,.00021027026,-.0026988221838096,3922593.3,.0012685806,.4924719,.051655971,-.049392064024295,54,140912048,.0052088310982079,-.0475490124830435,.0281494367894543,.0352013194289135
2018,296.155,2813,.00079450477,-.004642221906721,,,.4924719,.039088462,-.0164546087717944,48,87491016,.0059313385164913,.0450725299474031,.0328552133242083,.1003136905598974
2019,340.95334,2813,.0017503418,.0012809268926475,,,.4924719,.032582309,.0935556921446342,51,67077896,.0096129170353751,.064635726757176,.0535030173019604,.0341959689498772
2020,391.72083,2813,,,,,.4924719,.066004716,-.0842340123630764,42,58597748,.00546375472012,-.0411233375608009,.0184390787640609,.0670135082864565
2021,577.02502,2813,,,,,.4924719,.058078345,-.0658218930634036,35,43053432,-.0218101497949018,-.0148466338875213,.0022995709930991,.0314646803740796
2022,1013.2575,2813,,,,,.4924719,.12400537,-.0066519402193249,14,24843252,.0020567274377581,.1448332451115793,.0015460622815299,.1550879750501922
2009,161.90167,2814,,,,,.53546441,.51794606,,6,21383188,0,0,0,0
2010,145.59416,2814,,,,,.53546441,.38198182,-.0690479761299904,8,40990172,-.0443423932405133,-.1765816260574741,.1518760431679971,0
2011,150.82001,2814,.0023095158,.0031979348873232,1232499.8,,.53546441,.29975483,-.0212119554844774,11,47517704,-.028812075430189,-.0762884406083479,.1626416694991956,.0787531089451361
2012,153.32333,2814,.00031518546,-.0044666964043112,,,.53546441,.3066451,.0310227713554699,11,53942892,.0356824751900745,.0399357382067431,.00167623490702,.0462716769483678
2013,158.91583,2814,.00014668926,-.000685953631276,,,.53546441,.25747856,.0125748717166261,11,49968140,.0085185276577253,-.0189523846439796,.0315786235869534,.0085698948840731
2014,178.03334,2814,.0017694304,.0064413492308297,,,.53546441,.25563475,-.0601579905029688,13,49423016,-.065199088477704,-.056728786051679,.0697609449873482,.007991060960934
2015,188.88251,2814,.0018128827,-.0019814523594128,,,.53546441,.22389652,-.0040398750792325,14,53848828,-.0110845524253374,-.0585500931818442,.081863034036792,.0162682635088429
2016,205.08583,2814,.0011378578,.0011902902913334,,,.4924719,.016649874,-.5239431014101796,13,23705342,-.001260017374205,-.2800880309279006,.0028656960358265,.2454607491439004
2017,240.2775,2814,.00032012354,-.0026988221838096,1403027.6,,.4924719,.011943496,-.0472466658057201,10,16200292,.0048162283076826,.0086335152696032,0,.0606964093830059
2018,296.155,2814,.0012109624,-.004642221906721,,,.4924719,.17085448,.4667727304919587,6,7747012,.0038360266759891,.2982277688565637,.2954891302866819,.1307801953272761
2019,340.95334,2814,.00064773485,.0012809268926475,,,.4924719,.23100063,.1559436878788687,11,9236553,.0214286769256223,-.3939885154502556,.5285035264035023,0
2020,391.72083,2814,,,,,.4924719,.15129162,-.0607557717297968,10,7092725,-.0093630883687257,-.0701034462426829,.0641180359314334,.0454072730498217
2021,577.02502,2814,,,,,.4924719,.15280177,.0923353587986169,10,4547374.5,.030179380026869,.0621559787717478,0,0
2022,1013.2575,2814,,,,,.4924719,.23702241,-.0299742926787008,6,3709592.3,-.0106499302889135,.1768910750256091,0,.1962154374153963
2009,161.90167,2815,,,,,.59331214,.34333187,,6,13971443,0,0,0,0
2010,180.69833,2815,,,,,.59331214,.27443466,-.0859370842916798,8,14401461,.0148931008622799,-.1064157620878928,.0528949838074345,.0473094068735013
2011,196.03751,2815,-.0092256293,.0031979348873232,430269.5,,.59331214,.30663505,.0669314624046742,8,16077389,-.0201032397445348,.0194136392844867,.1677367700917166,.1001157072269942
2012,201.33833,2815,.009051255,-.0044666964043112,,,.59331214,.20256343,.024953660130106,10,19639512,.0043201021625763,-.1045158566344292,.1251494146019588,0
2013,210.33,2815,.0082228519,-.000685953631276,569454.81,,.59331214,.2399137,-.0597220205658707,9,18849890,-.0246299947837503,.0229080887252157,.1334673281349145,.1914674426422509
2014,224.0175,2815,.028517948,.0064413492308297,496229.63,.057965219,.59331214,.22379094,-.0058646293674519,9,25321686,.0199513148002864,-.0505325322450652,.0375237390086812,.0128071509313543
2015,238.20667,2815,-.0041427175,-.0019814523594128,,,.59331214,.25973573,.0152939928575693,10,24996162,.0048563197091144,.0353643149553423,.1311873534374441,.1561139952443315
2016,255.595,2815,.011848782,.0011902902913334,,,.52696615,.24442315,.0302896443690084,12,25627936,.0195811759578948,-.0696603503504033,.080368818761517,0
2017,294.0675,2815,.021267081,-.0026988221838096,446717.28,,.52696615,.1192747,-.0536845087609255,10,8760311,-.0072767442127711,.4528997364976333,.0052715043378002,.5045790053835879
2018,366.20416,2815,-.0036561571,-.004642221906721,,,.52696615,.070902325,-.2025801541651672,12,6998349.5,.0070952180330051,-.1999798041859063,.1060995444642444,.1157951124765102
2019,423.77585,2815,.020612139,.0012809268926475,,,.52696615,.048630528,-.1484680838167494,11,4543316.5,-.0001010893509899,-.0462944881187289,.0028140704792153,.104886576826246
2020,490.005,2815,,,,,.52696615,.15885188,.2733127098674104,8,2180021.3,.0233845069641119,.4653697898205315,0,.2154415869172329
2021,577.02502,2815,,,,,.52696615,.28922102,-.2166545320134604,2,1246936.8,-.0263926092933297,.3213900888223,0,.5116520115424307
2022,1013.2575,2815,,,,,.52696615,.99918318,.2135463645931405,2,173652.69,.035338516601685,.5210413107813601,.0004179642187085,.3432514270086131
2009,161.90167,2816,,,,,.5522579,.61145461,,20,137565616,0,0,0,0
2010,180.69833,2816,,,,,.5522579,.43689132,.0728654973647257,29,139200240,.0508159091321804,-.0791162184362666,.1028362670033129,.0016704603345008
2011,196.03751,2816,-.0026016121,.0031979348873232,2023957.6,,.5522579,.31715438,.0922948658534206,39,126911968,.0841870539211644,-.0310281006578415,.0801030639681104,.0409671513780128
2012,201.33833,2816,.0012048706,-.0044666964043112,2195018.3,.0056310445,.5522579,.052557502,.0042242773444171,45,60039204,.0020551877845714,.3625324078900921,.1814707898008829,.5418341081311292
2013,210.33,2816,.0015001133,-.000685953631276,2780656.5,.0043693371,.5522579,.12927175,-.0587183162661116,47,67966672,-.0151005487092994,-.1540855434584344,.2856323302185396,.1751645543169175
2014,224.0175,2816,-.00059975981,.0064413492308297,2865243.8,-.0067826025,.5522579,.13593642,-.0285332071068457,40,125258736,.0022098693114901,-.0681072692498309,.0923932183886511,.055029025557156
2015,238.20667,2816,.0022131167,-.0019814523594128,2867813.5,.011888202,.5522579,.040070891,-.0664097920950406,42,82379488,-.0017763268329538,-.0819230934742887,.1652868479900058,.147997219777804
2016,255.595,2816,-.0003488193,.0011902902913334,2847676,.00056308508,.52696615,.061428081,.0483766666553522,45,91991464,.0190644209985191,-.0015264095576986,.136527398464543,.1056887432500111
2017,294.0675,2816,-.004502967,-.0026988221838096,2803044.5,-.0016379543,.52696615,.038646311,-.0250277391906712,43,70818768,-.0136568149430334,.018856373679175,.0437003444611818,.0739276423879949
2018,366.20416,2816,.0027327908,-.004642221906721,,,.52696615,.056749258,-.0479824243337088,39,53725332,.016493159649282,-.0155467227893883,.0509687264463958,.0998975876399985
2019,423.77585,2816,-.00056595018,.0012809268926475,,,.52696615,.19593641,.047628079372635,36,55914252,.018100695186153,.0995871778805378,.0470253791349688,.1170851728290243
2020,490.005,2816,,,,,.52696615,.19318724,-.0188513924999907,40,49809992,-.0341995594003217,-.0252761180291458,.0823961504897895,.0417718655603127
2021,577.02502,2816,,,,,.52696615,.16049722,-.0174843621395571,28,36931104,-.0247727977633525,.0664003749880699,.0008308616113812,.0599428009756557
2022,1013.2575,2816,,,,,.52696615,.12067881,.055990685437054,15,13523812,.0182082172532604,.1684385716380447,0,.1306561034542512
2023,1615.6716,2816,,,,,.52696615,1,.169033417394689,1,2951847.5,-.0411469350796722,.7346985283258162,0,.5245181758514549
2009,161.90167,2817,,,,,.52696615,.52056134,,2,3457036.5,0,0,0,0
2010,180.69833,2817,,,,,.52696615,.51435548,-.0130677763350795,2,4418967,-.0117518548231795,-.0013159215119001,0,0
2011,196.03751,2817,,,,,.52696615,.52882469,.0166770285478099,2,4164551,.014404710902059,.0022723176457509,0,0
2012,201.33833,2817,,,,,.52696615,.33848494,.049133063018894,3,6362003.5,.0223762424316402,-.2486760268684015,.2754328474556553,0
2013,210.33,2817,,,,,.52696615,.35264263,-.0412416674078984,4,6037703,-.0463596279546571,-.0075042667640118,.0126222273107706,0
2014,224.0175,2817,,,,,.52696615,.4598375,-.0657586900960987,3,3222193.8,-.049517738094389,.3397960980727951,0,.356037050074505
2015,238.20667,2817,,,,,.52696615,.49640766,.0329736128158776,3,3053731.5,.0146215008796389,.0183521119362387,0,0
2016,255.595,2817,,,,,.52696615,.89483702,.0915215831691928,2,1969318.6,.0117442231909677,.3015427541181361,0,.221765394139911
2017,294.0675,2817,,,,,.52696615,1,.0836246784401488,1,987802.81,.0683236222113345,.0488185931868329,0,.0335175369580187
2018,366.20416,2817,,,,,.52696615,1,-.1174622882470956,1,453582.78,-.1174622882470956,0,0,0
2019,423.77585,2817,,,,,.52696615,.75246185,-.1727585854110896,1,1376146.1,0,0,.6216593756188478,.7944179610299373
2020,490.005,2817,,,,,.52696615,1,-.1690296244165899,1,793446,-.2465265627260939,.077496938309504,0,0
2021,577.02502,2817,,,,,.52696615,.72152561,.0672358740074976,1,563204.31,.147389785278831,-.0801539112713335,0,0
2022,1013.2575,2817,,,,,.52696615,1,.1935878841776699,1,637063.31,.0937974164128489,.099790467764821,0,0
2014,224.0175,2818,,,,,.52696615,1,,1,157021.66,0,0,1.008225734851404,0
2015,238.20667,2818,,,,,.52696615,1,-.0288822210375668,1,143621.09,-.0288822210375668,0,0,0
2016,255.595,2818,,,,,.52696615,1,.0173472564149767,1,109238.45,.0173472564149767,0,0,0
2009,161.90167,2819,,,,,.48114723,.22542307,,133,837308096,0,0,0,0
2010,180.69833,2819,,,,,.48114723,.11199872,-.0151431817170616,167,856797184,.0087421676390778,-.1418095076651041,.1589505016563775,.0410263433474132
2011,196.03751,2819,-.00065533962,.0031979348873232,6135235.5,,.48114723,.1427324,-.0494236346875158,202,1329718144,-.0505584572490689,-.070060302921748,.0957991414459246,.0246040159626237
2012,201.33833,2819,.0020256545,-.0044666964043112,5993180,.003430333,.48114723,.072708234,.0166111857678771,216,743027968,.0129560141417152,.2852260877107413,.06336694385457,.3449378599391488
2013,210.33,2819,-.0018207453,-.000685953631276,6903309.5,.0049110092,.48114723,.0712047,.0387902315944009,217,678228992,-.0021779612740961,-.0000515421775063,.1883326705023734,.1473129354563705
2014,224.0175,2819,-.00028257727,.0064413492308297,6219322,.0012646765,.48114723,.031693768,.0451439924310417,208,613490304,.0033658231387717,.0935091964003493,.1028342443764415,.1545652714845208
2015,238.20667,2819,.001845621,-.0019814523594128,6017522.5,.00079616159,.48114723,.036853675,-.0346016459933837,200,555974656,-.0007726793436536,.0441604255884804,.0804718333839531,.1584612256221627
2016,255.595,2819,-.00060865161,.0011902902913334,6417448.5,-.015208919,.52696615,.031329669,-.0639576129461289,204,396700736,.0050360489330284,.0704720622818071,.0473345821842369,.1868003063452023
2017,294.0675,2819,-.00017356557,-.0026988221838096,6526130,-.00097972155,.52696615,.11184801,.0260342663269505,214,640366080,-.0099402037290628,-.2272507484330369,.317767027582503,.0545418090934523
2018,366.20416,2819,-.00063572353,-.004642221906721,,,.52696615,.050887227,-.1121053767128144,215,390736704,-.0168080925797931,-.0820454315592768,.0553817908480685,.0686336434218124
2019,423.77585,2819,.0022486504,.0012809268926475,,,.52696615,.063543156,.0592821246909442,203,363383008,.0053127979153374,-.0122168840052517,.1202013030852198,.0540150923043625
2020,490.005,2819,,,,,.52696615,.047107279,-.0543071198804357,198,231409600,-.0104457905647575,.0032325271901028,.0369683957870174,.0840622522927982
2021,577.02502,2819,,,,,.52696615,.064450823,.060853244441304,157,208414112,.007887092660281,.1004364924435986,.0107893477280543,.0582596883906301
2022,1013.2575,2819,,,,,.52696615,.019099066,-.2933978055084333,84,95791968,-.0061479727356917,.0235049814761609,.0037046556043699,.3144594698532721
2023,1615.6716,2819,,,,,.52696615,1,.3494345362362665,1,531497.19,.0205790176366276,.7316886057632269,0,.402833087163588
2009,161.90167,2821,,,,,.42164895,.53816617,,22,135862208,0,0,0,0
2010,170.5625,2821,,,,,.42164895,.41808903,-.0781967296076641,35,391211328,-.0843593865970497,-.131125174609392,.1372878315987776,0
2011,178.22166,2821,.00006864428,.0031979348873232,3139849.8,,.42164895,.47734538,.0314304778948834,42,726329280,.0415513424544717,-.0110955845959891,.0084081590496461,.0074334390132451
2012,192.88499,2821,.000038857692,-.0044666964043112,2755723.3,.00021303818,.42164895,.40449268,.0019236256731437,51,486564512,-.0090463478618059,.0038847669903433,.0215664124217826,.0144812058771764
2013,204.67999,2821,-.000053093507,-.000685953631276,3004011.5,-.0011194919,.42164895,.18980771,.01778382131127,51,198112528,-.0183052148543158,.4352444920394588,.082754914571882,.4819103704457549
2014,210.78833,2821,.00029313064,.0064413492308297,2907709.3,.0012346443,.42164895,.37708089,.0110881322182027,47,500173152,.0029583196054085,-.2286660868619857,.5398790556120097,.3030831561372298
2015,226.18916,2821,.00033578509,-.0019814523594128,2909910.5,-.00041769585,.42164895,.39087886,-.0269927454110593,47,482941504,-.0142627907801469,-.0058940048046232,.0136569471141838,.020492896940473
2016,246.30251,2821,.000098001532,.0011902902913334,2981982.3,.00069097849,.42164895,.36474267,-.0317925868160744,46,434382336,-.0122524716770922,-.0195974832390842,.0102948593900741,.0102374912899723
2017,259.78,2821,.00018081626,-.0026988221838096,2965110.3,.0014928672,.42164895,.32631788,.0196377243982166,48,443848256,.0272800570932311,-.0436936317543188,.0621685097972285,.0261172107379243
2018,320.43832,2821,-.00034388137,-.004642221906721,,,.42164895,.3006894,.0417126952065859,47,194773856,.0049881672263091,.1022612926426753,.0177684392386242,.0833052039010226
2019,397.46667,2821,.00026444774,.0012809268926475,,,.42164895,.17222971,-.1509236802639055,47,120415248,.0287284882480807,-.1247285002752287,.0758060125757402,.1307296808124972
2020,461.37082,2821,,,,,.42164895,.24854855,.1076004207086243,51,186923824,-.0379501597429905,.0501564798776972,.1264787150317849,.0310846144578679
2021,577.02502,2821,,,,,.42164895,.30619013,.0472793404606413,41,171486288,.0174381641852438,.0397422446767383,.0400012494275456,.0499023178288861
2022,1013.2575,2821,,,,,.42164895,.3143338,-.0140188641217476,28,136225936,-.0197506391253364,.0671234085415157,0,.0613916335379269
2009,161.90167,2822,,,,,.51742315,.10149912,,25,23285212,0,0,0,0
2010,168.59,2822,,,,,.51742315,.071541965,.1385231730539667,36,34422364,.0636391644839926,-.1849776524013637,.3507904165245663,.0909287555532287
2011,179.23416,2822,-.0033150045,.0031979348873232,2436972.5,,.51742315,.090304308,.0055508087955924,43,43506856,-.0238793392583681,-.098454075485235,.2280753334616355,.1001911099224401
2012,197.25417,2822,.00017962052,-.0044666964043112,,,.51742315,.07367488,-.0055044313623968,49,50780512,-.0085429099100533,-.0168882108583222,.0602746963633103,.0403480069573315
2013,205.2925,2822,.0018792253,-.000685953631276,2399479.3,,.51742315,.063522272,-.0153979423436112,57,49647748,-.0066502196975266,-.0595198281787839,.2369084725059801,.1861363669732806
2014,222.02667,2822,.00052792259,.0064413492308297,2445272.8,.0020269081,.51742315,.068154335,-.0110222725916844,54,56920000,-.0063745173676297,.0098442807606736,.1228684943441749,.1373605303289037
2015,254.08583,2822,.00047252918,-.0019814523594128,2228238.8,.0024086628,.51742315,.055543873,.00396734535521,50,55595884,.009389484037934,-.0371056059082755,.1060685008653032,.0743850336397514
2016,284.61249,2822,-.00055685616,.0011902902913334,2113372.3,-.00036235154,.51742315,.044914536,-.0680408213969673,47,38892536,-.0161587976598407,-.0057270335519351,.0492198194010763,.0953748095862678
2017,350.92001,2822,.00035775942,-.0026988221838096,2120763.3,.0056507736,.51742315,.025733747,-.2053457490238487,42,30639778,-.0067521063853449,-.1513497798405273,.0431486490069803,.0903925118049566
2018,439.50168,2822,-.00014808534,-.004642221906721,2091249.1,.006145902,.51742315,.042432237,.1269648560109298,46,26926914,-.0115403353336607,.0752174311428879,.1323161466951046,.0690283864934022
2019,512.69666,2822,.00077096064,.0012809268926475,1730056.8,-.010237291,.51742315,.041513976,.0321292886942167,59,23869012,.0124753726623497,-.0594138393693782,.1202481559498973,.041180400548652
2020,608.82001,2822,,,,,.51742315,.025694046,-.195855440785635,59,16801400,.0106023007250807,-.1564414094486017,.0452550648620326,.0952713969241466
2021,577.02502,2822,,,,,.51742315,.015716568,-.0901044896807485,42,16520735,-.0012725565631628,-.0342511961508695,.0195097450286217,.0740904819953379
2022,1013.2575,2822,,,,,.51742315,.025574926,-.0126259058231389,23,11815715,.0030683595096451,.0855828518057588,0,.1012771171385427
2023,1615.6716,2822,,,,,.51742315,1,.4202202397486856,1,28692.959,0,0,.8289872304899722,.4087669907412867
2009,161.90167,2823,,,,,.49616501,.4086782,,7,6268770.5,0,0,0,0
2010,139.17583,2823,,,,,.49616501,.37829289,.0590940717259349,6,7493999,.0431436127614474,.1035082724357261,.0647374725701805,.152295286041419
2011,150.43167,2823,,,507949.81,,.49616501,.22369544,-.0024306574887087,7,12295038,.0013080158372269,-.2270988648329411,.3500247468227308,.1266645553157253
2012,158.99834,2823,,,295467.97,.021552542,.49616501,.21153124,-.0124200221606756,9,16764161,-.0013969156918885,.0588049451689725,.079863974945001,.1496920265827607
2013,166.64333,2823,,,,,.49616501,.17705558,.0107161574223933,10,14356166,.0111044132398613,-.0623423894017011,.1365055676492038,.0745514340649706
2014,179.57417,2823,,,267398,,.49616501,.18383522,.0005570448717381,11,16627959,-.0013506126817812,.0584211688046958,.0497803274723075,.1062938387234839
2015,194.4525,2823,,,371286.31,-.032420736,.49616501,.18604574,-.0426330298926774,10,6869334.5,-.0229450465953106,.333188342740158,.0076300195749761,.3605063456125012
2016,213.47333,2823,,,329085.63,.026934635,.51492834,.20359096,-.0582811205638203,8,7731627,.0119841245010478,.0369156215955054,.0330296339791291,.1402105006395025
2017,246.06166,2823,,,239981.14,-.027816173,.51492834,.017686062,-.5488486771473379,8,6601238.5,-.0029285035507695,-.5459201735965682,0,0
2018,301.88083,2823,,,,,.51492834,.0086373761,-.0212902646049064,9,5413055.5,.0026522915466649,-.0378170024121,.0225214038060251,.0086469575454965
2019,337.60001,2823,,,,,.51492834,.26314753,.7082603239811802,9,6102015.5,.0095163612406841,.7004475263813741,.0015483470146732,.003251910655551
2020,381.55334,2823,,,,,.51492834,.006695617,-.7381124307838733,9,2312790.8,.0034936438055385,-.3267887127088326,.0113348361847239,.4261521980653032
2021,577.02502,2823,,,,,.51492834,.013761275,.0491110126008834,8,1651526.5,.0037374427895468,.0697230487883343,0,.0243494789769977
2022,1013.2575,2823,,,,,.51492834,.0014523224,-.1569890120214779,3,278616.63,-.002727815544702,.0160094730553468,0,.1702706695321228
2009,161.90167,2824,,,,,.58516252,.11462695,,34,63552056,0,0,0,0
2010,139.17583,2824,,,,,.58516252,.19313323,.0530083796044954,41,123071168,.0126295752723909,.0463378854436132,.1871901184410141,.1931491995525227
2011,150.43167,2824,.00046182156,.0031979348873232,2803556.5,,.58516252,.17719278,-.0765098393328105,51,185889232,-.0801785079294852,-.1006358982838483,.1442070242219306,.0399024573414079
2012,158.99834,2824,-.0001579043,-.0044666964043112,2923916,.0051712152,.58516252,.32314396,.046502958043165,49,207498816,.0607963277892115,.0978486600248254,.0932489882837665,.2053910180546383
2013,166.64333,2824,.0021772697,-.000685953631276,2840518.3,.0066497624,.58516252,.0489695,.0241135960206107,52,109018624,-.0049213106251676,.1716469685830251,.3611909838125927,.503803045749839
2014,179.57417,2824,.00089507957,.0064413492308297,2176690.5,.0048110727,.58516252,.058295172,-.020366708429417,40,118419624,-.0081196274905081,.0668838249658747,.1363121739290118,.2154430798337957
2015,194.4525,2824,-.00019906349,-.0019814523594128,2073032.4,-.0038886927,.58516252,.036841158,-.1406981213893715,42,120711448,-.0065215711900892,-.140158992423111,.0958514874172139,.0898690451933852
2016,213.47333,2824,-.00019689655,.0011902902913334,2516294.8,.005754184,.51492834,.1631234,-.0179297795066724,44,214813888,.0015824299239912,-.3302878923581518,.3280170956040336,.0172414126765454
2017,246.06166,2824,.0016436041,-.0026988221838096,2461097,.0032814108,.51492834,.099246718,-.0866301669402336,47,186303872,-.0001463737550506,-.0846156860916208,.0201398018112803,.0220079089048424
2018,301.88083,2824,.00093587441,-.004642221906721,,,.51492834,.087435439,.0030982669176692,45,100883816,-.00232998476096,.0931354579279234,.0195914126157974,.1072986188650918
2019,337.60001,2824,.00063960243,.0012809268926475,,,.51492834,.035798218,.0966351126583559,48,55348664,.0264571965557787,.0236954774745122,.1100052933728301,.063522854744765
2020,381.55334,2824,,,,,.51492834,.13820407,-.0337297346619877,50,77783552,-.0391379607639256,.0015869326047402,.012906420735339,.0090851272381413
2021,577.02502,2824,,,,,.51492834,.17508341,.0025075397320757,39,52610624,.0134869144510739,.0912645680417414,.0053000907817422,.1075440335424818
2022,1013.2575,2824,,,,,.51492834,.048543319,-.0965094987416611,26,20235528,-.0035939470980878,.2378352291518392,0,.3307507807954126
2023,1615.6716,2824,,,,,.51492834,1,.2720537384591638,1,199902.88,-.0204923625110106,.8485438346864679,0,.5559977337162934
2009,161.90167,2825,,,,,.51633912,.18045202,,15,32939444,0,0,0,0
2010,139.17583,2825,,,,,.51633912,.15332432,-.022371459811683,20,62071620,-.0225899290213939,-.0420513883890176,.0422698575987284,0
2011,150.43167,2825,-.00019582814,.0031979348873232,894874.25,,.51633912,.14713435,.0119929491242023,27,66199592,-.0001859334089715,-.0440251256145362,.0592766081647927,.0030726000170827
2012,158.99834,2825,.00062252337,-.0044666964043112,973780.81,.00030118367,.51633912,.23380199,-.0189582991883503,29,80070896,-.0277972362495783,-.0095283741891118,.057066733048921,.0386994217985812
2013,166.64333,2825,-.00029679338,-.000685953631276,1079949.6,-.00054458878,.51633912,.20676211,-.0265326571638269,23,59776368,-.0158323341844597,.0692671077270705,.0125285166090444,.0924959473154822
2014,179.57417,2825,.00057233975,.0064413492308297,1161662.3,.00061914278,.51633912,.19511332,-.0125468401534123,25,88460592,-.0164312796849768,-.0556462034849816,.110872982020284,.0513423390037378
2015,194.4525,2825,.00027951828,-.0019814523594128,1048676.1,-.0004230896,.51633912,.18529016,-.0327917831839992,27,78464096,-.0020053733408582,-.040289356983081,.0810105288523479,.0715075817124081
